SHOHINCD,SHOHINNM,SHOHINNM,KIKAKU
605018,138061,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),FB38*6 皿穴加工　　　L=600
605018,138062,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),FB38*6 皿穴.R15加工　L=600
605018,138121,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),FB38*6 皿穴加工　　　L=1200
605018,138122,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),FB38*6 皿穴.R15加工　L=1200 
605018,138181,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),FB38*6 皿穴加工　　　L=1800 
605018,138182,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),FB38*6 皿穴.R15加工　L=1800 
605018,138191,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),FB38*6 皿穴加工
605018,138192,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),FB38*6 皿穴.R15加工
605018,139000,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),<特注品>※伝票時に金額確認してください
605018,139001,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),FB38*9　穴加工
605018,139180,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),FB38*9　穴加工　　　L=1800
605018,139181,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),FB38*9　皿穴加工　　L=1800
605018,146001,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),FB75*6　穴加工
605018,146002,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),FB75*6　皿穴加工
605018,146003,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),FB75*6　皿穴.R15
605018,150001,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),L50*50*6 穴加工
605018,181051,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),[100*50*5 穴加工
605018,190001,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),加工費：皿穴-1ヶ所
605018,190002,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),加工費：R15-1ヶ所
605018,200000,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),【支脚　[ 】
605018,210001,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),[100*50*5 穴加工
605018,210002,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),[100*50*5 穴.R15
605018,210008,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),加工費：R15-1ヶ所
605018,212500,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),　＜特注品＞
605018,212501,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),[125*65*6 穴加工
605018,290002,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),加工費：R15-1ヶ所
605018,300000,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),【　基礎挟込み　L　】
605018,365601,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),L65*65*6 穴加工
605018,365602,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),L65*65*6 穴.R15
605018,390002,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),加工費：R15-1ヶ所
605018,400000,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),【　基礎　CH　】
605018,412501,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),[125*65*6 穴加工
605018,490001,無線機器取付金物(既設架台取付ﾀｲﾌﾟ),加工費：PL溶接-1ヵ所
605021,150200,ポール用装置取付金物/IBTﾀｲﾌﾟ,L-50*200L/100A～(4-φ12 P:50)
605021,250200,ポール用装置取付金物/IBTﾀｲﾌﾟ,GPS用 L-50*200L/100A～(5-φ12)
605027,255013,ケーブル支持金物(コ形),コ-W250*500/FB50*6(P130)
605027,353013,ケーブル支持金物(コ形),コ-W350*300/FB50*6(P130)
605027,353017,ケーブル支持金物(コ形),コ-W350*300/FB50*6(P170)
605027,353513,ケーブル支持金物(コ形),コ-W350*350/FB50*6(P130)
605028,001000,ケーブル支持金物(ﾊｯﾄ形),W*H*56(FB)
605028,100000,ケーブル支持金物(ﾊｯﾄ形),【FB38*6】
605028,130105,ケーブル支持金物(ﾊｯﾄ形),W300*H100* 56(FB38*6)
605028,130205,ケーブル支持金物(ﾊｯﾄ形),W300*H200* 56(FB38*6)
605028,140205,ケーブル支持金物(ﾊｯﾄ形),W400*H200* 56(FB38*6)
605028,140305,ケーブル支持金物(ﾊｯﾄ形),W400*H300* 56(FB38*6)
605028,200000,ケーブル支持金物(ﾊｯﾄ形),【FB50*6】
605028,220205,ケーブル支持金物(ﾊｯﾄ形),W200*H200* 56(FB50*6)
605028,220355,ケーブル支持金物(ﾊｯﾄ形),W200*H350* 56(FB50*6)
605028,230105,ケーブル支持金物(ﾊｯﾄ形),W300*H100* 56(FB50*6)
605028,230205,ケーブル支持金物(ﾊｯﾄ形),W300*H200* 56(FB50*6)
605028,230305,ケーブル支持金物(ﾊｯﾄ形),W300*H300* 56(FB50*6)
605028,230355,ケーブル支持金物(ﾊｯﾄ形),W300*H350* 56(FB50*6)
605028,235305,ケーブル支持金物(ﾊｯﾄ形),W350*H300* 56(FB50*6)
605028,240105,ケーブル支持金物(ﾊｯﾄ形),W400*H100* 56(FB50*6)
605028,240205,ケーブル支持金物(ﾊｯﾄ形),W400*H200* 56(FB50*6)
605028,250205,ケーブル支持金物(ﾊｯﾄ形),W500*H200* 56(FB50*6)
605029,001000,ケーブル支持金物(C形),W*H*55(FB)
605029,100000,ケーブル支持金物(C形),【FB38*6】
605029,130205,ケーブル支持金物(C形),W300*H200*55(FB38*6)
605029,140205,ケーブル支持金物(C形),W400*H200*55(FB38*6)
605029,140305,ケーブル支持金物(C形),W400*H300*55(FB38*6)
605029,200000,ケーブル支持金物(C形),【FB50*6】
605029,230205,ケーブル支持金物(C形),W300*H200*55(FB50*6)
605029,230305,ケーブル支持金物(C形),W300*H300*55(FB50*6)
605029,240205,ケーブル支持金物(C形),W400*H200*55(FB50*6)
605029,240305,ケーブル支持金物(C形),W400*H300*55(FB50*6)
605029,500000,ケーブル支持金物(C形),【ﾃﾞｰﾜﾝﾌﾞﾛｯｸ式　FB50*6】
605029,515150,ケーブル支持金物(C形),W150*H150*40-φ8(FB50*6)
605029,530060,ケーブル支持金物(C形),W300*H 60*40-φ8(FB50*6)
605029,530100,ケーブル支持金物(C形),W300*H100*40-φ8(FB50*6)
605029,530150,ケーブル支持金物(C形),W300*H150*40-φ8(FB50*6)
605029,545060,ケーブル支持金物(C形),W450*H 60*40-φ8(FB50*6)
605029,545100,ケーブル支持金物(C形),W450*H100*40-φ8(FB50*6)
605029,545150,ケーブル支持金物(C形),W450*H150*40-φ8(FB50*6)
605030,001244,屋外用制御盤ｷｬﾋﾞﾈｯﾄ,SORB12-44 BOX
605030,001254,屋外用制御盤ｷｬﾋﾞﾈｯﾄ,SORB12-54 BOX
605030,001655,屋外用制御盤ｷｬﾋﾞﾈｯﾄ,SORB16-55 BOX
605030,001656,屋外用制御盤ｷｬﾋﾞﾈｯﾄ,ORB16-55 BOX
605030,001665,屋外用制御盤ｷｬﾋﾞﾈｯﾄ,SORB16-65 BOX
605032,113851,装置取付壁面金物部品,横梁 FB38*6　L=510
605032,175150,装置取付壁面金物部品,横梁 C75*45*15*2.3　L=1500
605032,175200,装置取付壁面金物部品,横梁 C75*45*15*2.3　L=2000
605032,250160,装置取付壁面金物部品,支柱 L50*50*6　L=1600
605032,275150,装置取付壁面金物部品,支柱 L75*75*6　L=1500
605032,275185,装置取付壁面金物部品,支柱 L75*75*6　L=1850
605032,365010,装置取付壁面金物部品,アンカー金具 L65*65*6　L=50
605032,375010,装置取付壁面金物部品,アンカー金具 L75*75*6　L=70
605032,475010,装置取付壁面金物部品,増設金具 L75*75*6　L=125
605061,100000,装置取付架台(ｹｰﾌﾞﾙﾗｯｸ用),水平取付架台 W***
605061,113033,装置取付架台(ｹｰﾌﾞﾙﾗｯｸ用),コ形金物 W333*H325/FB75*6
605061,116023,装置取付架台(ｹｰﾌﾞﾙﾗｯｸ用),コ形金物 W633*H225/FB75*6
605061,120450,装置取付架台(ｹｰﾌﾞﾙﾗｯｸ用),取付板<F> FB50*6*450L(P:98)
605061,120600,装置取付架台(ｹｰﾌﾞﾙﾗｯｸ用),取付板<N> FB50*6*600L(P:160)
605061,130150,装置取付架台(ｹｰﾌﾞﾙﾗｯｸ用),押さえ板 FB75*6*150L(P:110)
605061,200000,装置取付架台(ｹｰﾌﾞﾙﾗｯｸ用),斜め取付架台 W***
605061,210551,装置取付架台(ｹｰﾌﾞﾙﾗｯｸ用),本体金物 W502*H450(P:160)
605061,210950,装置取付架台(ｹｰﾌﾞﾙﾗｯｸ用),本体金物 W904*H450(P:***)
605061,210951,装置取付架台(ｹｰﾌﾞﾙﾗｯｸ用),本体金物 W904*H450(P:160)
605061,210952,装置取付架台(ｹｰﾌﾞﾙﾗｯｸ用),本体金物 W904*H450(P:198)
605061,220500,装置取付架台(ｹｰﾌﾞﾙﾗｯｸ用),取付Ｌ<*> L50*4*620L(P:***)
605061,220600,装置取付架台(ｹｰﾌﾞﾙﾗｯｸ用),取付Ｌ<*> L50*4*720L(P:***)
605061,221501,装置取付架台(ｹｰﾌﾞﾙﾗｯｸ用),取付Ｌ<N> L50*4*620L(P:40*3)
605061,221601,装置取付架台(ｹｰﾌﾞﾙﾗｯｸ用),取付Ｌ<N> L50*4*720L(P:40*3)
605061,222601,装置取付架台(ｹｰﾌﾞﾙﾗｯｸ用),取付Ｌ<F> L50*4*720L(P:0*3)
605061,230150,装置取付架台(ｹｰﾌﾞﾙﾗｯｸ用),押さえ板 FB50*6*150L(P:110)
605102,112451,ＲＷ座金ボルト,ﾄﾞﾌﾞM12*45(RW.50RW.SW.N)
605102,112501,ＲＷ座金ボルト,ﾄﾞﾌﾞM12*50(RW.50RW.SW.N)
605102,112551,ＲＷ座金ボルト,ﾄﾞﾌﾞM12*55(RW.50RW.SW.N)
605105,000010,屋外機器装置取付金物([形),H95*W400*H95(FB50*6)
605107,000010,給電線取付支持台(ﾊｯﾄ形),W480*H60*55(FB50*6)
605110,000010,チルトボックス取付三角枠,三角形(G)L50
605110,013537,チルトボックス取付三角枠,Δ350*H370(IV843-D)
605110,024043,チルトボックス取付三角枠,Δ400*H430(IV843-G)
605210,206000,無線装置横向き設置金物,2面装置取付枠570*650-P600
605210,412250,無線装置横向き設置金物,壁面取付金具 Z-120H*250L
605210,505500,無線装置横向き設置金物,支脚 550L(ﾚﾍﾞﾘﾝｸﾞﾌｯﾄM16)
605210,561010,無線装置横向き設置金物,ゴム板(EPT) W100*L100*T10
605210,665128,無線装置横向き設置金物,RRE<P>取付金具659(P:280)
605210,665129,無線装置横向き設置金物,RRE<P>取付金具659(P:283）
605505,000010,屋内絶縁金物,架下用絶縁板 55*80*5t
605505,000015,屋内絶縁金物,架下絶縁ブッシング(M12用)
605510,100000,絶縁ブッシング/POM,【絶縁ブッシング/POM-M90-44】
605510,100060,絶縁ブッシング/POM,M6用 (適合板厚t=4.5-6.0)
605510,100080,絶縁ブッシング/POM,M8用 (適合板厚t=4.5-6.0)
605510,100100,絶縁ブッシング/POM,M10用 (適合板厚t=4.5-6.0)
605510,100120,絶縁ブッシング/POM,M12用 (適合板厚t=4.5-6.0)
605510,200000,絶縁ブッシング/POM,【スペーサ　ドブメッキ】
605510,200060,絶縁ブッシング/POM,M6用ｽﾍﾟｰｻ(ﾄﾞﾌﾞM10RW-φ32)
605510,200100,絶縁ブッシング/POM,M8/M10用ｽﾍﾟｰｻ(ﾄﾞﾌﾞφ30RW)
605510,200120,絶縁ブッシング/POM,M12用ｽﾍﾟｰｻ(ﾄﾞﾌﾞM16RW-φ30)
605510,300000,絶縁ブッシング/POM,【スペーサ　ステンレス】
605510,300060,絶縁ブッシング/POM,SUSスペーサφ30RW(M6用)
605510,300100,絶縁ブッシング/POM,SUSスペーサφ30RW(M8/M10用)
605510,300120,絶縁ブッシング/POM,SUSスペーサRW(M12用)
605511,130505,絶縁ブッシング30/POM,絶縁板/30*50*50*φ19
605511,218144,絶縁ブッシング30/POM,ﾌﾞｯｼｭ/φ40*φ14*40L
605513,000080,絶縁ブッシング/高強度グレード,HSB-8/M8用(φ30)適合厚t:3-9
605513,000120,絶縁ブッシング/高強度グレード,HSB-12/M12用(φ40)適厚t:6-16
605513,000160,絶縁ブッシング/高強度グレード,HSB-16/M16用(φ45)適厚t:9-19
605513,000200,絶縁ブッシング/高強度グレード,HSB-20/M20用(φ50)適厚t:9-19
605513,500000,絶縁ブッシング/高強度グレード,　ＣＨ用　ＴＷ５
605513,550120,絶縁ブッシング/高強度グレード,M12用 TW5°(M20-TW5-φ22)
605513,550200,絶縁ブッシング/高強度グレード,M20用 TW5°(□48*φ33)
605513,800001,絶縁ブッシング/高強度グレード,　旧アンテナ用絶縁ブッシング
605513,800080,絶縁ブッシング/高強度グレード,M8用(φ30/茶)適合厚t:3-9
605514,000010,ハイパーブッシング,***  ﾅｯﾄﾀｲﾌﾟ  ***
605514,000100,ハイパーブッシング,碍子　HB-10
605514,010000,ハイパーブッシング,***  ﾎﾞﾙﾄﾀｲﾌﾟ  ***
605514,010100,ハイパーブッシング,碍子　HB-10B
605514,050000,ハイパーブッシング,***  50mm ﾅｯﾄﾀｲﾌﾟ  ***
605514,050080,ハイパーブッシング,碍子　HB-08(φ50)
605514,050110,ハイパーブッシング,碍子　HB-10(φ50)
605514,050112,ハイパーブッシング,碍子　HB-12(φ50)
605514,510000,ハイパーブッシング,***  50mm ﾎﾞﾙﾄﾀｲﾌﾟ  ***
605514,510080,ハイパーブッシング,碍子　HB-08B(φ50)
605514,510110,ハイパーブッシング,碍子　HB-10B(φ50)
605514,510112,ハイパーブッシング,碍子　HB-12B(φ50)
605514,812401,ハイパーブッシング,SUS寸切りﾎﾞﾙﾄ M12*40L(3N)
605515,005300,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 5*30(φ16RW.RW.SW.N)
605515,006257,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 6*25(SW.φ22RW)
605515,006350,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 6*35(φ22RW.RW.SW.N)
605515,908000,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,M 8
605515,908070,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS寸-M 8*35L(1N*1)
605515,908080,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS寸-M 8*40L(3N*1)
605515,908161,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*16(RW.SW)
605515,908163,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*16(RW*2.SW*2)
605515,908165,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*16(RW*2.SW*2.N)
605515,908166,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M8*16(φ25RW.RW.SW*2)
605515,908171,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*16(φ25RW.SW)
605515,908200,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*20(SW)
605515,908201,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*20(RW.SW)
605515,908203,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*20(RW*2.SW*2)
605515,908204,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*20(RW.SW*2.N)
605515,908205,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*20(RW*2.SW*2.N)
605515,908206,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,M 8*20(φ25RW.RW.SW*2.N)
605515,908211,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*20(φ25RW.SW)
605515,908251,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*25(φ22RW.SW)
605515,908281,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*28(φ22RW.SW)
605515,908301,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*30(φ22RW.SW)
605515,908351,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*35(φ22RW.SW)
605515,908354,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*35(φ22RW.RW.SW.N)
605515,908355,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*35(φ22RW.RW.CN)
605515,908400,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*40(φ22RW.RW.SW.N)
605515,908402,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*40(φ25RW.SW)
605515,908405,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*40(φ22RW.RW.CN)
605515,908406,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*40(φ25RW.RW.CN)
605515,908450,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*45(φ22RW.RW.SW.N)
605515,908451,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*45(φ25RW.RW.SW.N)
605515,908452,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*45(φ25RW.SW)
605515,908455,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*45(φ25RW.RW.CN)
605515,908501,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*50(φ25RW.RW.SW.N)
605515,908502,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*50(φ25RW.SW)
605515,908505,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*50(φ25RW.RW.CN)
605515,908506,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*50(φ25RW*2.SW.N)
605515,908555,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*55(φ25RW.RW.CN)
605515,908556,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*55(φ25RW*2.SW.N)
605515,908600,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8*60(RW.SW.N)
605515,908990,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8/RW.SW.N
605515,908999,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M 8/φ25RW
605515,910000,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,M10
605515,910161,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M10*16(RW.SW)
605515,910162,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M10*16(φ30RW.SW)
605515,910200,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M10*20(SW)
605515,910201,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M10*20(RW.SW)
605515,910202,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M10*20(φ30RW.SW)
605515,910203,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M10*20(RW*2.SW*2)
605515,910204,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M10*20(RW.SW*2.N)
605515,910205,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M10*20(RW*2.SW*2.N)
605515,910206,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,M10*20(φ30RW.RW.SW*2.N)
605515,910251,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M10*25(RW.SW)
605515,910301,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M10*30(RW.SW)
605515,910400,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M10*40(RW*2.SW.N)
605515,910450,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M10*45(RW*2.SW.N)
605515,910650,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M10*65(RW.SW.N)
605515,910990,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M10/RW.SW.N
605515,910999,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M10/φ30RW
605515,912000,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,M12
605515,912201,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M12*20(RW.SW)
605515,912202,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M12*20(φ32RW.SW)
605515,912203,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M12*20(RW*2.SW*2)
605515,912204,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M12*20(RW.SW*2.N)
605515,912205,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M12*20(RW*2.SW*2.N)
605515,912220,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M12*22(SW)
605515,912221,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M12*22(RW.SW)
605515,912222,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M12*22(φ32RW.SW)
605515,912223,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M12*22(RW*2.SW*2）
605515,912224,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M12*22(RW.SW*2.N)
605515,912225,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,SUS-M12*22(RW*2.SW*2.N)
605515,912226,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,M12*22(φ32RW.RW.SW*2)
605515,912227,ﾌﾞｯｼﾝｸﾞ用ステンレスボルト,M12*22(φ32RW.RW.SW*2.N)
